title,text,label,text_length,title_length,num_words,num_sentences,label_numeric
PNP: Mas pinaigting na seguridad sa Metro Manila,PNP: Mas pinaigting na seguridad sa Metro Manila. Hindi pa matukoy kung gaano katotoo ang insidente. Hindi pa matukoy kung gaano katotoo ang insidente.,REAL,151,48,24,3,1
"Pagtaas ng sahod ng guro, isinulong sa Kongreso","Pagtaas ng sahod ng guro, isinulong sa Kongreso. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari. Ang balitang ito ay mabilis na kumalat sa social media.",REAL,166,47,27,3,1
BFP nagsagawa ng fire drill sa Quezon City,BFP nagsagawa ng fire drill sa Quezon City. Ito ay nagpapakita ng pagkakaisa ng mga mamamayan. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang.,REAL,155,42,24,3,1
PNP: Mas pinaigting na seguridad sa Metro Manila,PNP: Mas pinaigting na seguridad sa Metro Manila. Ito ay nakumpirma ng mga eksperto sa lugar. Hindi pa matukoy kung gaano katotoo ang insidente.,REAL,144,48,24,3,1
Saging kayang gamutin ang lahat ng sakit ayon sa eksperto,Saging kayang gamutin ang lahat ng sakit ayon sa eksperto. Ang balitang ito ay mabilis na kumalat sa social media. Ito ay nagpapakita ng pagkakaisa ng mga mamamayan.,FAKE,165,57,28,3,0
BFP nagsagawa ng fire drill sa Quezon City,BFP nagsagawa ng fire drill sa Quezon City. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon.,REAL,165,42,24,3,1
"Dahon ng mangga, ginawang cellphone charger","Dahon ng mangga, ginawang cellphone charger. Ang balitang ito ay mabilis na kumalat sa social media. Nagpahayag ng suporta ang ilang opisyal ukol dito.",FAKE,151,43,24,3,0
Pangulo nag-anunsyo ng bagong proyekto para sa edukasyon,Pangulo nag-anunsyo ng bagong proyekto para sa edukasyon. Hindi pa matukoy kung gaano katotoo ang insidente. Nagpahayag ng suporta ang ilang opisyal ukol dito.,REAL,159,56,24,3,1
Libreng sakay sa mga estudyante ipapatupad simula Hulyo,Libreng sakay sa mga estudyante ipapatupad simula Hulyo. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon.,REAL,178,55,24,3,1
Nagsalita ang estatwa ni Bonifacio sa gabi ng bagyo,Nagsalita ang estatwa ni Bonifacio sa gabi ng bagyo. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang. Nagpahayag ng suporta ang ilang opisyal ukol dito.,FAKE,164,51,25,3,0
May bagong planeta na natagpuan malapit sa Pilipinas,May bagong planeta na natagpuan malapit sa Pilipinas. Hindi pa matukoy kung gaano katotoo ang insidente. Nagpahayag ng suporta ang ilang opisyal ukol dito.,FAKE,155,52,24,3,0
Mga kabataan nagtanim ng puno sa tree planting activity,Mga kabataan nagtanim ng puno sa tree planting activity. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo.,REAL,178,55,25,3,1
May nilalang na lumitaw sa ilog sa Iloilo,May nilalang na lumitaw sa ilog sa Iloilo. Ito ay bahagi ng patuloy na programa ng pamahalaan. Ito ay bahagi ng patuloy na programa ng pamahalaan.,FAKE,146,41,26,3,0
DOH: Patuloy ang pagbaba ng kaso ng COVID-19,DOH: Patuloy ang pagbaba ng kaso ng COVID-19. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo. Ito ay nagpapakita ng pagkakaisa ng mga mamamayan.,REAL,157,44,24,3,1
"Pagtaas ng sahod ng guro, isinulong sa Kongreso","Pagtaas ng sahod ng guro, isinulong sa Kongreso. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon.",REAL,170,47,24,3,1
"Dahon ng mangga, ginawang cellphone charger","Dahon ng mangga, ginawang cellphone charger. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang. Ito ay bahagi ng patuloy na programa ng pamahalaan.",FAKE,157,43,23,3,0
Mga kabataan nagtanim ng puno sa tree planting activity,Mga kabataan nagtanim ng puno sa tree planting activity. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang. Nagpahayag ng suporta ang ilang opisyal ukol dito.,REAL,168,55,25,3,1
BFP nagsagawa ng fire drill sa Quezon City,BFP nagsagawa ng fire drill sa Quezon City. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo. Ito ay bahagi ng patuloy na programa ng pamahalaan.,REAL,156,42,25,3,1
Higante umano nakita sa bundok ng Sierra Madre,Higante umano nakita sa bundok ng Sierra Madre. Nagpahayag ng suporta ang ilang opisyal ukol dito. Ito ay nakumpirma ng mga eksperto sa lugar.,FAKE,142,46,24,3,0
May nilalang na lumitaw sa ilog sa Iloilo,May nilalang na lumitaw sa ilog sa Iloilo. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon.,FAKE,164,41,24,3,0
"Lalaking uminom ng tubig ulan, gumaling sa cancer","Lalaking uminom ng tubig ulan, gumaling sa cancer. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang. Ito ay bahagi ng patuloy na programa ng pamahalaan.",FAKE,163,49,25,3,0
Mga kabataan nagtanim ng puno sa tree planting activity,"Mga kabataan nagtanim ng puno sa tree planting activity. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari.",REAL,180,55,27,3,1
May nilalang na lumitaw sa ilog sa Iloilo,May nilalang na lumitaw sa ilog sa Iloilo. Nagpahayag ng suporta ang ilang opisyal ukol dito. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo.,FAKE,154,41,24,3,0
Bata nagpakita ng telekinetic powers sa paaralan,Bata nagpakita ng telekinetic powers sa paaralan. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo. Hindi pa matukoy kung gaano katotoo ang insidente.,FAKE,161,48,23,3,0
"Lalaking uminom ng tubig ulan, gumaling sa cancer","Lalaking uminom ng tubig ulan, gumaling sa cancer. Ang balitang ito ay mabilis na kumalat sa social media. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari.",FAKE,168,49,27,3,0
Isang barangay biglang naglaho ayon sa ulat,Isang barangay biglang naglaho ayon sa ulat. Hindi pa matukoy kung gaano katotoo ang insidente. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang.,FAKE,156,43,23,3,0
Buwan umano nahulog sa likod ng Mt. Apo,Buwan umano nahulog sa likod ng Mt. Apo. Ang balitang ito ay mabilis na kumalat sa social media. Ito ay nakumpirma ng mga eksperto sa lugar.,FAKE,140,39,26,4,0
"Dahon ng mangga, ginawang cellphone charger","Dahon ng mangga, ginawang cellphone charger. Ito ay nagpapakita ng pagkakaisa ng mga mamamayan. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari.",FAKE,157,43,23,3,0
Mga kabataan nagtanim ng puno sa tree planting activity,"Mga kabataan nagtanim ng puno sa tree planting activity. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang.",REAL,179,55,26,3,1
DOH: Patuloy ang pagbaba ng kaso ng COVID-19,DOH: Patuloy ang pagbaba ng kaso ng COVID-19. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon. Ang balitang ito ay mabilis na kumalat sa social media.,REAL,162,44,26,3,1
BFP nagsagawa ng fire drill sa Quezon City,"BFP nagsagawa ng fire drill sa Quezon City. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari.",REAL,166,42,25,3,1
PNP: Mas pinaigting na seguridad sa Metro Manila,PNP: Mas pinaigting na seguridad sa Metro Manila. Nagpahayag ng suporta ang ilang opisyal ukol dito. Ang balitang ito ay mabilis na kumalat sa social media.,REAL,156,48,26,3,1
BFP nagsagawa ng fire drill sa Quezon City,"BFP nagsagawa ng fire drill sa Quezon City. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo.",REAL,166,42,25,3,1
Bata nagpakita ng telekinetic powers sa paaralan,"Bata nagpakita ng telekinetic powers sa paaralan. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari. Ito ay nagpapakita ng pagkakaisa ng mga mamamayan.",FAKE,162,48,24,3,0
Mga kabataan nagtanim ng puno sa tree planting activity,Mga kabataan nagtanim ng puno sa tree planting activity. Ito ay bahagi ng patuloy na programa ng pamahalaan. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon.,REAL,169,55,26,3,1
May bagong planeta na natagpuan malapit sa Pilipinas,May bagong planeta na natagpuan malapit sa Pilipinas. Ito ay nagpapakita ng pagkakaisa ng mga mamamayan. Ito ay nakumpirma ng mga eksperto sa lugar.,FAKE,148,52,24,3,0
PhilHealth naglunsad ng bagong online portal,PhilHealth naglunsad ng bagong online portal. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon. Ito ay nakumpirma ng mga eksperto sa lugar.,REAL,150,44,22,3,1
Bayanihan spirit muling nasilayan sa panahon ng kalamidad,Bayanihan spirit muling nasilayan sa panahon ng kalamidad. Hindi pa matukoy kung gaano katotoo ang insidente. Nagpahayag ng suporta ang ilang opisyal ukol dito.,REAL,160,57,24,3,1
Bayanihan spirit muling nasilayan sa panahon ng kalamidad,Bayanihan spirit muling nasilayan sa panahon ng kalamidad. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang. Isinasaalang-alang ng pamahalaan ang mga susunod na hakbang.,REAL,180,57,24,3,1
Mga kabataan nagtanim ng puno sa tree planting activity,Mga kabataan nagtanim ng puno sa tree planting activity. Ito ay bahagi ng patuloy na programa ng pamahalaan. Ito ay nakumpirma ng mga eksperto sa lugar.,REAL,152,55,26,3,1
DOH: Patuloy ang pagbaba ng kaso ng COVID-19,"DOH: Patuloy ang pagbaba ng kaso ng COVID-19. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari. Nagpahayag ng suporta ang ilang opisyal ukol dito.",REAL,158,44,25,3,1
Nagsalita ang estatwa ni Bonifacio sa gabi ng bagyo,Nagsalita ang estatwa ni Bonifacio sa gabi ng bagyo. Ito ay nagpapakita ng pagkakaisa ng mga mamamayan. Ito ay bahagi ng patuloy na programa ng pamahalaan.,FAKE,155,51,26,3,0
BFP nagsagawa ng fire drill sa Quezon City,BFP nagsagawa ng fire drill sa Quezon City. Hindi pa matukoy kung gaano katotoo ang insidente. Ito ay nakumpirma ng mga eksperto sa lugar.,REAL,138,42,24,3,1
"Lalaking uminom ng tubig ulan, gumaling sa cancer","Lalaking uminom ng tubig ulan, gumaling sa cancer. Ito ay bahagi ng patuloy na programa ng pamahalaan. Hindi pa matukoy kung gaano katotoo ang insidente.",FAKE,153,49,25,3,0
Nagsalita ang estatwa ni Bonifacio sa gabi ng bagyo,Nagsalita ang estatwa ni Bonifacio sa gabi ng bagyo. Ito ay nakumpirma ng mga eksperto sa lugar. Ang balitang ito ay mabilis na kumalat sa social media.,FAKE,152,51,27,3,0
"Dahon ng mangga, ginawang cellphone charger","Dahon ng mangga, ginawang cellphone charger. Ang balitang ito ay mabilis na kumalat sa social media. Hindi pa matukoy kung gaano katotoo ang insidente.",FAKE,151,43,24,3,0
DOH: Patuloy ang pagbaba ng kaso ng COVID-19,"DOH: Patuloy ang pagbaba ng kaso ng COVID-19. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon. Ayon sa ulat, maraming residente ang nakasaksi sa pangyayari.",REAL,168,44,25,3,1
Buwan umano nahulog sa likod ng Mt. Apo,Buwan umano nahulog sa likod ng Mt. Apo. Ito ay nagpapakita ng pagkakaisa ng mga mamamayan. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon.,FAKE,152,39,24,4,0
"Dahon ng mangga, ginawang cellphone charger","Dahon ng mangga, ginawang cellphone charger. Hindi pa matukoy kung gaano katotoo ang insidente. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo.",FAKE,156,43,22,3,0
Mga kabataan nagtanim ng puno sa tree planting activity,Mga kabataan nagtanim ng puno sa tree planting activity. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon. Ang balitang ito ay mabilis na kumalat sa social media.,REAL,173,55,27,3,1
Mga kabataan nagtanim ng puno sa tree planting activity,Mga kabataan nagtanim ng puno sa tree planting activity. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo.,REAL,178,55,25,3,1
"Dahon ng mangga, ginawang cellphone charger","Dahon ng mangga, ginawang cellphone charger. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo. Inaasahang maglalabas ng pahayag ang ahensya ngayong linggo.",FAKE,166,43,22,3,0
"Lalaking uminom ng tubig ulan, gumaling sa cancer","Lalaking uminom ng tubig ulan, gumaling sa cancer. Pinabulaanan ito ng ilang opisyal matapos ang imbestigasyon. Ang balitang ito ay mabilis na kumalat sa social media.",FAKE,167,49,26,3,0
